+6.3600e-06  -8.0000e-04  -2.1200e-02   209    +0    -1
+6.4000e-06  +1.9200e-02  -1.2000e-03   210    +1    +0
+6.4400e-06  -8.0000e-04  -2.1200e-02   211    +0    -1
+6.4800e-06  -8.0000e-04  -2.1200e-02   212    +0    -1
+6.5200e-06  -8.0000e-04  -2.1200e-02   213    +0    -1
+6.5600e-06  -8.0000e-04  -2.1200e-02   214    +0    -1
+6.6000e-06  -8.0000e-04  -2.1200e-02   215    +0    -1
+6.6400e-06  -8.0000e-04  -1.2000e-03   216    +0    +0
+6.6800e-06  -2.0800e-02  -1.2000e-03   217    -1    +0
+6.7200e-06  -8.0000e-04  -1.2000e-03   218    +0    +0
+6.7600e-06  -8.0000e-04  -1.2000e-03   219    +0    +0
+6.8000e-06  -8.0000e-04  -2.1200e-02   220    +0    -1
+6.8400e-06  -8.0000e-04  -2.1200e-02   221    +0    -1
+6.8800e-06  -2.0800e-02  -1.2000e-03   222    -1    +0
+6.9200e-06  -8.0000e-04  -2.1200e-02   223    +0    -1
+6.9600e-06  -8.0000e-04  -2.1200e-02   224    +0    -1
+7.0000e-06  -8.0000e-04  -2.1200e-02   225    +0    -1
+7.0400e-06  -2.0800e-02  -2.1200e-02   226    -1    -1
+7.0800e-06  -2.0800e-02  -2.1200e-02   227    -1    -1
+7.1200e-06  -8.0000e-04  -2.1200e-02   228    +0    -1
+7.1600e-06  -8.0000e-04  -2.1200e-02   229    +0    -1
+7.2000e-06  -8.0000e-04  -1.2000e-03   230    +0    +0
+7.2400e-06  -8.0000e-04  -2.1200e-02   231    +0    -1
+7.2800e-06  -8.0000e-04  -1.2000e-03   232    +0    +0
+7.3200e-06  -8.0000e-04  -2.1200e-02   233    +0    -1
+7.3600e-06  -8.0000e-04  -1.2000e-03   234    +0    +0
+7.4000e-06  -8.0000e-04  -1.2000e-03   235    +0    +0
+7.4400e-06  -8.0000e-04  -2.1200e-02   236    +0    -1
+7.4800e-06  -8.0000e-04  -2.1200e-02   237    +0    -1
+7.5200e-06  -8.0000e-04  -2.1200e-02   238    +0    -1
+7.5600e-06  -8.0000e-04  -2.1200e-02   239    +0    -1
+7.6000e-06  -8.0000e-04  -2.1200e-02   240    +0    -1
